procedure_name,is_mandatory,procedure_description,procedure_id,parameter_mapping
MicroCT E18.5,0,microct_e18.5,38,73219
MicroCT E18.5,0,microct_e18.5,38,73220
MicroCT E18.5,0,microct_e18.5,38,73221
MicroCT E18.5,0,microct_e18.5,38,73222
MicroCT E18.5,0,microct_e18.5,38,73223
MicroCT E9.5,0,microct_e9.5,39,72219
MicroCT E9.5,0,microct_e9.5,39,72220
MicroCT E9.5,0,microct_e9.5,39,72221
MicroCT E9.5,0,microct_e9.5,39,72222
MicroCT E9.5,0,microct_e9.5,39,72223
MicroCT E9.5,0,microct_e9.5,39,72224
MicroCT E9.5,0,microct_e9.5,39,72225
MicroCT E9.5,0,microct_e9.5,39,72226
MicroCT E9.5,0,microct_e9.5,39,72227
MicroCT E9.5,0,microct_e9.5,39,72228
MicroCT E9.5,0,microct_e9.5,39,72229
MicroCT E9.5,0,microct_e9.5,39,72230
MicroCT E9.5,0,microct_e9.5,39,72231
MicroCT E9.5,0,microct_e9.5,39,72232
MicroCT E9.5,0,microct_e9.5,39,72233
MicroCT E9.5,0,microct_e9.5,39,72234
MicroCT E9.5,0,microct_e9.5,39,72235
MicroCT E9.5,0,microct_e9.5,39,72236
MicroCT E9.5,0,microct_e9.5,39,72237
MicroCT E9.5,0,microct_e9.5,39,72238
MicroCT E9.5,0,microct_e9.5,39,72239
MicroCT E9.5,0,microct_e9.5,39,72240
MicroCT E9.5,0,microct_e9.5,39,72241
MicroCT E9.5,0,microct_e9.5,39,72242
MicroCT E9.5,0,microct_e9.5,39,72243
MicroCT E9.5,0,microct_e9.5,39,72244
MicroCT E9.5,0,microct_e9.5,39,72245
MicroCT E9.5,0,microct_e9.5,39,72246
MicroCT E9.5,0,microct_e9.5,39,72247
MicroCT E9.5,0,microct_e9.5,39,72248
MicroCT E9.5,0,microct_e9.5,39,72249
MicroCT E9.5,0,microct_e9.5,39,72250
MicroCT E9.5,0,microct_e9.5,39,72251
MicroCT E9.5,0,microct_e9.5,39,72252
MicroCT E9.5,0,microct_e9.5,39,72253
MicroCT E9.5,0,microct_e9.5,39,72254
MicroCT E9.5,0,microct_e9.5,39,72255
MicroCT E9.5,0,microct_e9.5,39,72256
MicroCT E9.5,0,microct_e9.5,39,72257
MicroCT E9.5,0,microct_e9.5,39,72258
MicroCT E9.5,0,microct_e9.5,39,72259
MicroCT E9.5,0,microct_e9.5,39,72260
MicroCT E9.5,0,microct_e9.5,39,72261
MicroCT E9.5,0,microct_e9.5,39,72262
MicroCT E9.5,0,microct_e9.5,39,72263
MicroCT E9.5,0,microct_e9.5,39,72264
MicroCT E9.5,0,microct_e9.5,39,72265
MicroCT E9.5,0,microct_e9.5,39,72266
MicroCT E9.5,0,microct_e9.5,39,72267
MicroCT E9.5,0,microct_e9.5,39,72268
MicroCT E9.5,0,microct_e9.5,39,72269
MicroCT E9.5,0,microct_e9.5,39,72270
MicroCT E9.5,0,microct_e9.5,39,72271
MicroCT E9.5,0,microct_e9.5,39,72272
MicroCT E9.5,0,microct_e9.5,39,72273
MicroCT E9.5,0,microct_e9.5,39,72274
MicroCT E9.5,0,microct_e9.5,39,72275
MicroCT E9.5,0,microct_e9.5,39,72276
MicroCT E9.5,0,microct_e9.5,39,67252
MicroCT E9.5,0,microct_e9.5,39,67253
MicroCT E9.5,0,microct_e9.5,39,67254
MicroCT E9.5,0,microct_e9.5,39,67255
MicroCT E9.5,0,microct_e9.5,39,67256
MicroCT E9.5,0,microct_e9.5,39,67257
MicroCT E9.5,0,microct_e9.5,39,67258
MicroCT E9.5,0,microct_e9.5,39,67259
MicroCT E9.5,0,microct_e9.5,39,67260
MicroCT E9.5,0,microct_e9.5,39,67261
MicroCT E9.5,0,microct_e9.5,39,67262
MicroCT E9.5,0,microct_e9.5,39,67263
MicroCT E9.5,0,microct_e9.5,39,67264
MicroCT E9.5,0,microct_e9.5,39,67265
MicroCT E9.5,0,microct_e9.5,39,67266
MicroCT E9.5,0,microct_e9.5,39,67267
MicroCT E9.5,0,microct_e9.5,39,67268
OPT E9.5,0,opt_e9.5,40,40655
OPT E9.5,0,opt_e9.5,40,40656
OPT E9.5,0,opt_e9.5,40,40657
OPT E9.5,0,opt_e9.5,40,40658
OPT E9.5,0,opt_e9.5,40,40659
OPT E9.5,0,opt_e9.5,40,40660
OPT E9.5,0,opt_e9.5,40,40661
OPT E9.5,0,opt_e9.5,40,40662
OPT E9.5,0,opt_e9.5,40,40663
OPT E9.5,0,opt_e9.5,40,40664
OPT E9.5,0,opt_e9.5,40,40665
OPT E9.5,0,opt_e9.5,40,40666
OPT E9.5,0,opt_e9.5,40,72162
OPT E9.5,0,opt_e9.5,40,72163
OPT E9.5,0,opt_e9.5,40,72164
OPT E9.5,0,opt_e9.5,40,72165
OPT E9.5,0,opt_e9.5,40,72166
OPT E9.5,0,opt_e9.5,40,72167
OPT E9.5,0,opt_e9.5,40,72168
OPT E9.5,0,opt_e9.5,40,72169
OPT E9.5,0,opt_e9.5,40,72170
OPT E9.5,0,opt_e9.5,40,72171
OPT E9.5,0,opt_e9.5,40,72172
OPT E9.5,0,opt_e9.5,40,72173
OPT E9.5,0,opt_e9.5,40,72174
OPT E9.5,0,opt_e9.5,40,72175
OPT E9.5,0,opt_e9.5,40,72176
OPT E9.5,0,opt_e9.5,40,72177
OPT E9.5,0,opt_e9.5,40,72178
OPT E9.5,0,opt_e9.5,40,72179
OPT E9.5,0,opt_e9.5,40,72180
OPT E9.5,0,opt_e9.5,40,72181
OPT E9.5,0,opt_e9.5,40,72182
OPT E9.5,0,opt_e9.5,40,72183
OPT E9.5,0,opt_e9.5,40,72184
OPT E9.5,0,opt_e9.5,40,72185
OPT E9.5,0,opt_e9.5,40,72186
OPT E9.5,0,opt_e9.5,40,72187
OPT E9.5,0,opt_e9.5,40,72188
OPT E9.5,0,opt_e9.5,40,72189
OPT E9.5,0,opt_e9.5,40,72190
OPT E9.5,0,opt_e9.5,40,72191
OPT E9.5,0,opt_e9.5,40,72192
OPT E9.5,0,opt_e9.5,40,72193
OPT E9.5,0,opt_e9.5,40,72194
OPT E9.5,0,opt_e9.5,40,72195
OPT E9.5,0,opt_e9.5,40,72196
OPT E9.5,0,opt_e9.5,40,72197
OPT E9.5,0,opt_e9.5,40,72198
OPT E9.5,0,opt_e9.5,40,72199
OPT E9.5,0,opt_e9.5,40,72200
OPT E9.5,0,opt_e9.5,40,72201
OPT E9.5,0,opt_e9.5,40,72202
OPT E9.5,0,opt_e9.5,40,72203
OPT E9.5,0,opt_e9.5,40,72204
OPT E9.5,0,opt_e9.5,40,72205
OPT E9.5,0,opt_e9.5,40,72206
OPT E9.5,0,opt_e9.5,40,72207
OPT E9.5,0,opt_e9.5,40,72208
OPT E9.5,0,opt_e9.5,40,72209
OPT E9.5,0,opt_e9.5,40,72210
OPT E9.5,0,opt_e9.5,40,72211
OPT E9.5,0,opt_e9.5,40,72212
OPT E9.5,0,opt_e9.5,40,72213
OPT E9.5,0,opt_e9.5,40,72720
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16384
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16385
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16386
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16387
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16388
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16389
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16390
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16391
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16392
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16393
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16394
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16395
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16396
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16397
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16398
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16399
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16400
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16401
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16402
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16403
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16404
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16405
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16406
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16407
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16408
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16409
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16410
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16411
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16412
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16413
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16414
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16415
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16416
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16417
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16418
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16419
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16420
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16421
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16422
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16423
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16424
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16425
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16426
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16427
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16428
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16429
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16430
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16431
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,16432
Open Field,1,The Open Field test is used to assess anxiety and exploratory behaviors. It is based on the natural tendency of an animal to explore and to protect itself using avoidance which translates to a normal animal spending more time in the periphery of the Open Field arena than in the center (the most anxiogenic area).,41,74092
